,DATE,Year,Month,Day,MonetaryBase
4524,1976-07-26,1976,7,26,115543.95238095238
4525,1976-07-27,1976,7,27,115541.76190476191
4526,1976-07-28,1976,7,28,115539.57142857143
4527,1976-07-29,1976,7,29,115537.38095238095
4528,1976-07-30,1976,7,30,115535.19047619047
4529,1976-08-02,1976,8,2,115533.0
4530,1976-08-03,1976,8,3,115534.81818181818
4531,1976-08-04,1976,8,4,115536.63636363637
4532,1976-08-05,1976,8,5,115538.45454545454
4533,1976-08-06,1976,8,6,115540.27272727272
4534,1976-08-09,1976,8,9,115542.09090909091
4535,1976-08-10,1976,8,10,115543.90909090909
4536,1976-08-11,1976,8,11,115545.72727272728
4537,1976-08-12,1976,8,12,115547.54545454546
4538,1976-08-13,1976,8,13,115549.36363636363
4539,1976-08-16,1976,8,16,115551.18181818182
4540,1976-08-17,1976,8,17,115553.0
4541,1976-08-18,1976,8,18,115554.81818181818
4542,1976-08-19,1976,8,19,115556.63636363637
4543,1976-08-20,1976,8,20,115558.45454545454
4544,1976-08-23,1976,8,23,115560.27272727272
4545,1976-08-24,1976,8,24,115562.09090909091
4546,1976-08-25,1976,8,25,115563.90909090909
4547,1976-08-26,1976,8,26,115565.72727272728
4548,1976-08-27,1976,8,27,115567.54545454546
4549,1976-08-30,1976,8,30,115569.36363636363
4550,1976-08-31,1976,8,31,115571.18181818182
4551,1976-09-01,1976,9,1,115573.0
4552,1976-09-02,1976,9,2,115619.71428571429
4553,1976-09-03,1976,9,3,115666.42857142857
4554,1976-09-07,1976,9,7,115713.14285714286
4555,1976-09-08,1976,9,8,115759.85714285714
4556,1976-09-09,1976,9,9,115806.57142857143
4557,1976-09-10,1976,9,10,115853.28571428571
4558,1976-09-13,1976,9,13,115900.0
4559,1976-09-14,1976,9,14,115946.71428571429
4560,1976-09-15,1976,9,15,115993.42857142857
4561,1976-09-16,1976,9,16,116040.14285714286
4562,1976-09-17,1976,9,17,116086.85714285714
4563,1976-09-20,1976,9,20,116133.57142857143
4564,1976-09-21,1976,9,21,116180.28571428571
4565,1976-09-22,1976,9,22,116227.0
4566,1976-09-23,1976,9,23,116273.71428571429
4567,1976-09-24,1976,9,24,116320.42857142857
4568,1976-09-27,1976,9,27,116367.14285714286
4569,1976-09-28,1976,9,28,116413.85714285714
4570,1976-09-29,1976,9,29,116460.57142857143
4571,1976-09-30,1976,9,30,116507.28571428571
4572,1976-10-01,1976,10,1,116554.0
4573,1976-10-04,1976,10,4,116643.45
4574,1976-10-05,1976,10,5,116732.9
4575,1976-10-06,1976,10,6,116822.35
4576,1976-10-07,1976,10,7,116911.8
4577,1976-10-08,1976,10,8,117001.25
4578,1976-10-12,1976,10,12,117090.7
4579,1976-10-13,1976,10,13,117180.15
4580,1976-10-14,1976,10,14,117269.6
4581,1976-10-15,1976,10,15,117359.05
4582,1976-10-18,1976,10,18,117448.5
4583,1976-10-19,1976,10,19,117537.95
4584,1976-10-20,1976,10,20,117627.4
4585,1976-10-21,1976,10,21,117716.85
4586,1976-10-22,1976,10,22,117806.3
4587,1976-10-25,1976,10,25,117895.75
4588,1976-10-26,1976,10,26,117985.2
4589,1976-10-27,1976,10,27,118074.65
4590,1976-10-28,1976,10,28,118164.1
4591,1976-10-29,1976,10,29,118253.55
4592,1976-11-01,1976,11,1,118343.0
4593,1976-11-02,1976,11,2,118442.7
4594,1976-11-03,1976,11,3,118542.4
4595,1976-11-04,1976,11,4,118642.1
4596,1976-11-05,1976,11,5,118741.8
4597,1976-11-08,1976,11,8,118841.5
4598,1976-11-09,1976,11,9,118941.2
4599,1976-11-10,1976,11,10,119040.9
4600,1976-11-12,1976,11,12,119140.6
4601,1976-11-15,1976,11,15,119240.3
4602,1976-11-16,1976,11,16,119340.0
4603,1976-11-17,1976,11,17,119439.7
4604,1976-11-18,1976,11,18,119539.4
4605,1976-11-19,1976,11,19,119639.1
4606,1976-11-22,1976,11,22,119738.8
4607,1976-11-23,1976,11,23,119838.5
4608,1976-11-24,1976,11,24,119938.2
4609,1976-11-26,1976,11,26,120037.9
4610,1976-11-29,1976,11,29,120137.6
4611,1976-11-30,1976,11,30,120237.3
4612,1976-12-01,1976,12,1,120337.0
4613,1976-12-02,1976,12,2,120305.57142857143
4614,1976-12-03,1976,12,3,120274.14285714286
4615,1976-12-06,1976,12,6,120242.71428571429
4616,1976-12-07,1976,12,7,120211.28571428571
4617,1976-12-08,1976,12,8,120179.85714285714
4618,1976-12-09,1976,12,9,120148.42857142857
4619,1976-12-10,1976,12,10,120117.0
4620,1976-12-13,1976,12,13,120085.57142857143
4621,1976-12-14,1976,12,14,120054.14285714286
4622,1976-12-15,1976,12,15,120022.71428571429
4623,1976-12-16,1976,12,16,119991.28571428571
4624,1976-12-17,1976,12,17,119959.85714285714
4625,1976-12-20,1976,12,20,119928.42857142857
4626,1976-12-21,1976,12,21,119897.0
4627,1976-12-22,1976,12,22,119865.57142857143
4628,1976-12-23,1976,12,23,119834.14285714286
4629,1976-12-27,1976,12,27,119802.71428571429
4630,1976-12-28,1976,12,28,119771.28571428571
4631,1976-12-29,1976,12,29,119739.85714285714
4632,1976-12-30,1976,12,30,119708.42857142857
4633,1977-01-03,1977,1,3,119677.0
4634,1977-01-04,1977,1,4,119588.47619047618
4635,1977-01-05,1977,1,5,119499.95238095238
4636,1977-01-06,1977,1,6,119411.42857142857
4637,1977-01-07,1977,1,7,119322.90476190476
4638,1977-01-10,1977,1,10,119234.38095238095
4639,1977-01-11,1977,1,11,119145.85714285714
4640,1977-01-12,1977,1,12,119057.33333333333
4641,1977-01-13,1977,1,13,118968.80952380953
4642,1977-01-14,1977,1,14,118880.28571428571
4643,1977-01-17,1977,1,17,118791.76190476191
4644,1977-01-18,1977,1,18,118703.23809523809
4645,1977-01-19,1977,1,19,118614.71428571429
4646,1977-01-20,1977,1,20,118526.19047619047
4647,1977-01-21,1977,1,21,118437.66666666667
4648,1977-01-24,1977,1,24,118349.14285714286
4649,1977-01-25,1977,1,25,118260.61904761905
4650,1977-01-26,1977,1,26,118172.09523809524
4651,1977-01-27,1977,1,27,118083.57142857143
4652,1977-01-28,1977,1,28,117995.04761904762
4653,1977-01-31,1977,1,31,117906.52380952382
4654,1977-02-01,1977,2,1,117818.0
4655,1977-02-02,1977,2,2,117865.42105263157
4656,1977-02-03,1977,2,3,117912.84210526316
4657,1977-02-04,1977,2,4,117960.26315789473
4658,1977-02-07,1977,2,7,118007.68421052632
4659,1977-02-08,1977,2,8,118055.1052631579
4660,1977-02-09,1977,2,9,118102.52631578948
4661,1977-02-10,1977,2,10,118149.94736842105
4662,1977-02-11,1977,2,11,118197.36842105263
4663,1977-02-14,1977,2,14,118244.78947368421
4664,1977-02-15,1977,2,15,118292.21052631579
4665,1977-02-16,1977,2,16,118339.63157894737
4666,1977-02-17,1977,2,17,118387.05263157895
4667,1977-02-18,1977,2,18,118434.47368421052
4668,1977-02-22,1977,2,22,118481.8947368421
4669,1977-02-23,1977,2,23,118529.31578947368
4670,1977-02-24,1977,2,24,118576.73684210527
4671,1977-02-25,1977,2,25,118624.15789473684
4672,1977-02-28,1977,2,28,118671.57894736843
4673,1977-03-01,1977,3,1,118719.0
4674,1977-03-02,1977,3,2,118802.78260869565
4675,1977-03-03,1977,3,3,118886.56521739131
4676,1977-03-04,1977,3,4,118970.34782608696
4677,1977-03-07,1977,3,7,119054.13043478261
4678,1977-03-08,1977,3,8,119137.91304347826
4679,1977-03-09,1977,3,9,119221.69565217392
4680,1977-03-10,1977,3,10,119305.47826086957
4681,1977-03-11,1977,3,11,119389.26086956522
4682,1977-03-14,1977,3,14,119473.04347826086
4683,1977-03-15,1977,3,15,119556.82608695653
4684,1977-03-16,1977,3,16,119640.60869565218
4685,1977-03-17,1977,3,17,119724.39130434782
4686,1977-03-18,1977,3,18,119808.17391304347
4687,1977-03-21,1977,3,21,119891.95652173914
4688,1977-03-22,1977,3,22,119975.73913043478
4689,1977-03-23,1977,3,23,120059.52173913043
4690,1977-03-24,1977,3,24,120143.30434782608
4691,1977-03-25,1977,3,25,120227.08695652174
4692,1977-03-28,1977,3,28,120310.86956521739
4693,1977-03-29,1977,3,29,120394.65217391304
4694,1977-03-30,1977,3,30,120478.43478260869
4695,1977-03-31,1977,3,31,120562.21739130435
4696,1977-04-01,1977,4,1,120646.0
4697,1977-04-04,1977,4,4,120661.85714285714
4698,1977-04-05,1977,4,5,120677.71428571429
4699,1977-04-06,1977,4,6,120693.57142857143
4700,1977-04-07,1977,4,7,120709.42857142857
4701,1977-04-08,1977,4,8,120725.28571428571
4702,1977-04-11,1977,4,11,120741.14285714286
4703,1977-04-12,1977,4,12,120757.0
4704,1977-04-13,1977,4,13,120772.85714285714
4705,1977-04-14,1977,4,14,120788.71428571429
4706,1977-04-15,1977,4,15,120804.57142857143
4707,1977-04-18,1977,4,18,120820.42857142857
4708,1977-04-19,1977,4,19,120836.28571428571
4709,1977-04-20,1977,4,20,120852.14285714286
4710,1977-04-21,1977,4,21,120868.0
4711,1977-04-22,1977,4,22,120883.85714285714
4712,1977-04-25,1977,4,25,120899.71428571429
4713,1977-04-26,1977,4,26,120915.57142857143
4714,1977-04-27,1977,4,27,120931.42857142857
4715,1977-04-28,1977,4,28,120947.28571428571
4716,1977-04-29,1977,4,29,120963.14285714286
4717,1977-05-02,1977,5,2,120979.0
4718,1977-05-03,1977,5,3,121018.28571428571
4719,1977-05-04,1977,5,4,121057.57142857143
4720,1977-05-05,1977,5,5,121096.85714285714
4721,1977-05-06,1977,5,6,121136.14285714286
4722,1977-05-09,1977,5,9,121175.42857142857
4723,1977-05-10,1977,5,10,121214.71428571429
4724,1977-05-11,1977,5,11,121254.0
4725,1977-05-12,1977,5,12,121293.28571428571
4726,1977-05-13,1977,5,13,121332.57142857143
4727,1977-05-16,1977,5,16,121371.85714285714
4728,1977-05-17,1977,5,17,121411.14285714286
4729,1977-05-18,1977,5,18,121450.42857142857
4730,1977-05-19,1977,5,19,121489.71428571429
4731,1977-05-20,1977,5,20,121529.0
4732,1977-05-23,1977,5,23,121568.28571428571
4733,1977-05-24,1977,5,24,121607.57142857143
4734,1977-05-25,1977,5,25,121646.85714285714
4735,1977-05-26,1977,5,26,121686.14285714286
4736,1977-05-27,1977,5,27,121725.42857142857
4737,1977-05-31,1977,5,31,121764.71428571429
4738,1977-06-01,1977,6,1,121804.0
4739,1977-06-02,1977,6,2,121907.95454545454
4740,1977-06-03,1977,6,3,122011.90909090909
4741,1977-06-06,1977,6,6,122115.86363636363
4742,1977-06-07,1977,6,7,122219.81818181818
4743,1977-06-08,1977,6,8,122323.77272727272
4744,1977-06-09,1977,6,9,122427.72727272728
4745,1977-06-10,1977,6,10,122531.68181818182
4746,1977-06-13,1977,6,13,122635.63636363637
4747,1977-06-14,1977,6,14,122739.59090909091
4748,1977-06-15,1977,6,15,122843.54545454546
4749,1977-06-16,1977,6,16,122947.5
4750,1977-06-17,1977,6,17,123051.45454545454
4751,1977-06-20,1977,6,20,123155.40909090909
4752,1977-06-21,1977,6,21,123259.36363636363
4753,1977-06-22,1977,6,22,123363.31818181818
4754,1977-06-23,1977,6,23,123467.27272727272
4755,1977-06-24,1977,6,24,123571.22727272728
4756,1977-06-27,1977,6,27,123675.18181818182
4757,1977-06-28,1977,6,28,123779.13636363637
4758,1977-06-29,1977,6,29,123883.09090909091
4759,1977-06-30,1977,6,30,123987.04545454546
4760,1977-07-01,1977,7,1,124091.0
4761,1977-07-05,1977,7,5,124095.45
4762,1977-07-06,1977,7,6,124099.9
4763,1977-07-07,1977,7,7,124104.35
4764,1977-07-08,1977,7,8,124108.8
4765,1977-07-11,1977,7,11,124113.25
4766,1977-07-12,1977,7,12,124117.7
4767,1977-07-13,1977,7,13,124122.15
4768,1977-07-14,1977,7,14,124126.6
4769,1977-07-15,1977,7,15,124131.05
4770,1977-07-18,1977,7,18,124135.5
4771,1977-07-19,1977,7,19,124139.95
4772,1977-07-20,1977,7,20,124144.4
4773,1977-07-21,1977,7,21,124148.85
4774,1977-07-22,1977,7,22,124153.3
4775,1977-07-25,1977,7,25,124157.75
4776,1977-07-26,1977,7,26,124162.2
4777,1977-07-27,1977,7,27,124166.65
4778,1977-07-28,1977,7,28,124171.1
4779,1977-07-29,1977,7,29,124175.55
4780,1977-08-01,1977,8,1,124180.0
4781,1977-08-02,1977,8,2,124190.65217391304
4782,1977-08-03,1977,8,3,124201.30434782608
4783,1977-08-04,1977,8,4,124211.95652173914
4784,1977-08-05,1977,8,5,124222.60869565218
4785,1977-08-08,1977,8,8,124233.26086956522
4786,1977-08-09,1977,8,9,124243.91304347826
4787,1977-08-10,1977,8,10,124254.56521739131
4788,1977-08-11,1977,8,11,124265.21739130435
4789,1977-08-12,1977,8,12,124275.86956521739
4790,1977-08-15,1977,8,15,124286.52173913043
4791,1977-08-16,1977,8,16,124297.17391304347
4792,1977-08-17,1977,8,17,124307.82608695653
4793,1977-08-18,1977,8,18,124318.47826086957
4794,1977-08-19,1977,8,19,124329.13043478261
4795,1977-08-22,1977,8,22,124339.78260869565
4796,1977-08-23,1977,8,23,124350.43478260869
4797,1977-08-24,1977,8,24,124361.08695652174
4798,1977-08-25,1977,8,25,124371.73913043478
4799,1977-08-26,1977,8,26,124382.39130434782
4800,1977-08-29,1977,8,29,124393.04347826086
4801,1977-08-30,1977,8,30,124403.69565217392
4802,1977-08-31,1977,8,31,124414.34782608696
4803,1977-09-01,1977,9,1,124425.0
4804,1977-09-02,1977,9,2,124488.04761904762
4805,1977-09-06,1977,9,6,124551.09523809524
4806,1977-09-07,1977,9,7,124614.14285714286
4807,1977-09-08,1977,9,8,124677.19047619047
4808,1977-09-09,1977,9,9,124740.23809523809
4809,1977-09-12,1977,9,12,124803.28571428571
4810,1977-09-13,1977,9,13,124866.33333333333
4811,1977-09-14,1977,9,14,124929.38095238095
4812,1977-09-15,1977,9,15,124992.42857142857
4813,1977-09-16,1977,9,16,125055.47619047618
4814,1977-09-19,1977,9,19,125118.52380952382
4815,1977-09-20,1977,9,20,125181.57142857143
4816,1977-09-21,1977,9,21,125244.61904761905
4817,1977-09-22,1977,9,22,125307.66666666667
4818,1977-09-23,1977,9,23,125370.71428571429
4819,1977-09-26,1977,9,26,125433.76190476191
4820,1977-09-27,1977,9,27,125496.80952380953
4821,1977-09-28,1977,9,28,125559.85714285714
4822,1977-09-29,1977,9,29,125622.90476190476
4823,1977-09-30,1977,9,30,125685.95238095238
4824,1977-10-03,1977,10,3,125749.0
4825,1977-10-04,1977,10,4,125841.9
4826,1977-10-05,1977,10,5,125934.8
4827,1977-10-06,1977,10,6,126027.7
4828,1977-10-07,1977,10,7,126120.6
4829,1977-10-11,1977,10,11,126213.5
4830,1977-10-12,1977,10,12,126306.4
4831,1977-10-13,1977,10,13,126399.3
4832,1977-10-14,1977,10,14,126492.2
4833,1977-10-17,1977,10,17,126585.1
4834,1977-10-18,1977,10,18,126678.0
4835,1977-10-19,1977,10,19,126770.9
4836,1977-10-20,1977,10,20,126863.8
4837,1977-10-21,1977,10,21,126956.7
4838,1977-10-24,1977,10,24,127049.6
4839,1977-10-25,1977,10,25,127142.5
4840,1977-10-26,1977,10,26,127235.4
4841,1977-10-27,1977,10,27,127328.3
4842,1977-10-28,1977,10,28,127421.2
4843,1977-10-31,1977,10,31,127514.1
4844,1977-11-01,1977,11,1,127607.0
4845,1977-11-02,1977,11,2,127722.4
4846,1977-11-03,1977,11,3,127837.8
4847,1977-11-04,1977,11,4,127953.2
4848,1977-11-07,1977,11,7,128068.6
4849,1977-11-08,1977,11,8,128184.0
4850,1977-11-09,1977,11,9,128299.4
4851,1977-11-10,1977,11,10,128414.8
4852,1977-11-14,1977,11,14,128530.2
4853,1977-11-15,1977,11,15,128645.6
4854,1977-11-16,1977,11,16,128761.0
4855,1977-11-17,1977,11,17,128876.4
4856,1977-11-18,1977,11,18,128991.8
4857,1977-11-21,1977,11,21,129107.2
4858,1977-11-22,1977,11,22,129222.6
4859,1977-11-23,1977,11,23,129338.0
4860,1977-11-25,1977,11,25,129453.4
4861,1977-11-28,1977,11,28,129568.8
4862,1977-11-29,1977,11,29,129684.2
4863,1977-11-30,1977,11,30,129799.6
4864,1977-12-01,1977,12,1,129915.0
4865,1977-12-02,1977,12,2,129929.09523809524
4866,1977-12-05,1977,12,5,129943.19047619047
4867,1977-12-06,1977,12,6,129957.28571428571
4868,1977-12-07,1977,12,7,129971.38095238095
4869,1977-12-08,1977,12,8,129985.47619047618
4870,1977-12-09,1977,12,9,129999.57142857143
4871,1977-12-12,1977,12,12,130013.66666666667
4872,1977-12-13,1977,12,13,130027.76190476191
4873,1977-12-14,1977,12,14,130041.85714285714
4874,1977-12-15,1977,12,15,130055.95238095238
4875,1977-12-16,1977,12,16,130070.04761904762
4876,1977-12-19,1977,12,19,130084.14285714286
4877,1977-12-20,1977,12,20,130098.23809523809
4878,1977-12-21,1977,12,21,130112.33333333333
4879,1977-12-22,1977,12,22,130126.42857142857
4880,1977-12-23,1977,12,23,130140.52380952382
4881,1977-12-27,1977,12,27,130154.61904761905
4882,1977-12-28,1977,12,28,130168.71428571429
4883,1977-12-29,1977,12,29,130182.80952380953
4884,1977-12-30,1977,12,30,130196.90476190476
4885,1978-01-03,1978,1,3,130211.0
4886,1978-01-04,1978,1,4,130137.66666666667
4887,1978-01-05,1978,1,5,130064.33333333333
4888,1978-01-06,1978,1,6,129991.0
4889,1978-01-09,1978,1,9,129917.66666666667
4890,1978-01-10,1978,1,10,129844.33333333333
4891,1978-01-11,1978,1,11,129771.0
4892,1978-01-12,1978,1,12,129697.66666666667
4893,1978-01-13,1978,1,13,129624.33333333333
4894,1978-01-16,1978,1,16,129551.0
4895,1978-01-17,1978,1,17,129477.66666666667
4896,1978-01-18,1978,1,18,129404.33333333333
4897,1978-01-19,1978,1,19,129331.0
4898,1978-01-20,1978,1,20,129257.66666666667
4899,1978-01-23,1978,1,23,129184.33333333333
4900,1978-01-24,1978,1,24,129111.0
4901,1978-01-25,1978,1,25,129037.66666666667
4902,1978-01-26,1978,1,26,128964.33333333333
4903,1978-01-27,1978,1,27,128891.0
4904,1978-01-30,1978,1,30,128817.66666666667
4905,1978-01-31,1978,1,31,128744.33333333333
4906,1978-02-01,1978,2,1,128671.0
4907,1978-02-02,1978,2,2,128694.1052631579
4908,1978-02-03,1978,2,3,128717.21052631579
4909,1978-02-06,1978,2,6,128740.31578947368
4910,1978-02-07,1978,2,7,128763.42105263157
4911,1978-02-08,1978,2,8,128786.52631578948
4912,1978-02-09,1978,2,9,128809.63157894737
4913,1978-02-10,1978,2,10,128832.73684210527
4914,1978-02-13,1978,2,13,128855.84210526316
4915,1978-02-14,1978,2,14,128878.94736842105
4916,1978-02-15,1978,2,15,128902.05263157895
4917,1978-02-16,1978,2,16,128925.15789473684
4918,1978-02-17,1978,2,17,128948.26315789473
4919,1978-02-21,1978,2,21,128971.36842105263
4920,1978-02-22,1978,2,22,128994.47368421052
4921,1978-02-23,1978,2,23,129017.57894736843
4922,1978-02-24,1978,2,24,129040.68421052632
4923,1978-02-27,1978,2,27,129063.78947368421
4924,1978-02-28,1978,2,28,129086.8947368421
4925,1978-03-01,1978,3,1,129110.0
4926,1978-03-02,1978,3,2,129199.86956521739
4927,1978-03-03,1978,3,3,129289.73913043478
4928,1978-03-06,1978,3,6,129379.60869565218
4929,1978-03-07,1978,3,7,129469.47826086957
4930,1978-03-08,1978,3,8,129559.34782608696
4931,1978-03-09,1978,3,9,129649.21739130435
4932,1978-03-10,1978,3,10,129739.08695652174
4933,1978-03-13,1978,3,13,129828.95652173914
4934,1978-03-14,1978,3,14,129918.82608695653
4935,1978-03-15,1978,3,15,130008.69565217392
4936,1978-03-16,1978,3,16,130098.56521739131
4937,1978-03-17,1978,3,17,130188.43478260869
4938,1978-03-20,1978,3,20,130278.30434782608
4939,1978-03-21,1978,3,21,130368.17391304347
4940,1978-03-22,1978,3,22,130458.04347826086
4941,1978-03-23,1978,3,23,130547.91304347826
4942,1978-03-24,1978,3,24,130637.78260869565
4943,1978-03-27,1978,3,27,130727.65217391304
4944,1978-03-28,1978,3,28,130817.52173913043
4945,1978-03-29,1978,3,29,130907.39130434782
4946,1978-03-30,1978,3,30,130997.26086956522
4947,1978-03-31,1978,3,31,131087.13043478262
4948,1978-04-03,1978,4,3,131177.0
4949,1978-04-04,1978,4,4,131230.9
4950,1978-04-05,1978,4,5,131284.8
4951,1978-04-06,1978,4,6,131338.7
4952,1978-04-07,1978,4,7,131392.6
4953,1978-04-10,1978,4,10,131446.5
4954,1978-04-11,1978,4,11,131500.4
4955,1978-04-12,1978,4,12,131554.3
4956,1978-04-13,1978,4,13,131608.2
4957,1978-04-14,1978,4,14,131662.1
4958,1978-04-17,1978,4,17,131716.0
4959,1978-04-18,1978,4,18,131769.9
4960,1978-04-19,1978,4,19,131823.8
4961,1978-04-20,1978,4,20,131877.7
4962,1978-04-21,1978,4,21,131931.6
4963,1978-04-24,1978,4,24,131985.5
4964,1978-04-25,1978,4,25,132039.4
4965,1978-04-26,1978,4,26,132093.3
4966,1978-04-27,1978,4,27,132147.2
4967,1978-04-28,1978,4,28,132201.1
4968,1978-05-01,1978,5,1,132255.0
4969,1978-05-02,1978,5,2,132316.4090909091
4970,1978-05-03,1978,5,3,132377.81818181818
4971,1978-05-04,1978,5,4,132439.22727272726
4972,1978-05-05,1978,5,5,132500.63636363635
4973,1978-05-08,1978,5,8,132562.04545454544
4974,1978-05-09,1978,5,9,132623.45454545456
4975,1978-05-10,1978,5,10,132684.86363636365
4976,1978-05-11,1978,5,11,132746.27272727274
4977,1978-05-12,1978,5,12,132807.68181818182
4978,1978-05-15,1978,5,15,132869.0909090909
4979,1978-05-16,1978,5,16,132930.5
4980,1978-05-17,1978,5,17,132991.9090909091
4981,1978-05-18,1978,5,18,133053.31818181818
4982,1978-05-19,1978,5,19,133114.72727272726
4983,1978-05-22,1978,5,22,133176.13636363635
4984,1978-05-23,1978,5,23,133237.54545454544
4985,1978-05-24,1978,5,24,133298.95454545456
4986,1978-05-25,1978,5,25,133360.36363636365
4987,1978-05-26,1978,5,26,133421.77272727274
4988,1978-05-30,1978,5,30,133483.18181818182
4989,1978-05-31,1978,5,31,133544.5909090909
4990,1978-06-01,1978,6,1,133606.0
4991,1978-06-02,1978,6,2,133701.54545454544
4992,1978-06-05,1978,6,5,133797.0909090909
4993,1978-06-06,1978,6,6,133892.63636363635
4994,1978-06-07,1978,6,7,133988.18181818182
4995,1978-06-08,1978,6,8,134083.72727272726
4996,1978-06-09,1978,6,9,134179.27272727274
4997,1978-06-12,1978,6,12,134274.81818181818
4998,1978-06-13,1978,6,13,134370.36363636365
4999,1978-06-14,1978,6,14,134465.9090909091
5000,1978-06-15,1978,6,15,134561.45454545456
5001,1978-06-16,1978,6,16,134657.0
5002,1978-06-19,1978,6,19,134752.54545454544
5003,1978-06-20,1978,6,20,134848.0909090909
5004,1978-06-21,1978,6,21,134943.63636363635
5005,1978-06-22,1978,6,22,135039.18181818182
5006,1978-06-23,1978,6,23,135134.72727272726
5007,1978-06-26,1978,6,26,135230.27272727274
5008,1978-06-27,1978,6,27,135325.81818181818
5009,1978-06-28,1978,6,28,135421.36363636365
5010,1978-06-29,1978,6,29,135516.9090909091
5011,1978-06-30,1978,6,30,135612.45454545456
5012,1978-07-03,1978,7,3,135708.0
5013,1978-07-05,1978,7,5,135683.05
5014,1978-07-06,1978,7,6,135658.1
5015,1978-07-07,1978,7,7,135633.15
