,DATE,Year,Month,Day,ConstructionSpending
612,1995-06-12,1995,6,12,546516.3181818182
613,1995-06-13,1995,6,13,546571.3636363636
614,1995-06-14,1995,6,14,546626.4090909091
615,1995-06-15,1995,6,15,546681.4545454546
616,1995-06-16,1995,6,16,546736.5
617,1995-06-19,1995,6,19,546791.5454545454
618,1995-06-20,1995,6,20,546846.5909090909
619,1995-06-21,1995,6,21,546901.6363636364
620,1995-06-22,1995,6,22,546956.6818181818
621,1995-06-23,1995,6,23,547011.7272727273
622,1995-06-26,1995,6,26,547066.7727272727
623,1995-06-27,1995,6,27,547121.8181818182
624,1995-06-28,1995,6,28,547176.8636363636
625,1995-06-29,1995,6,29,547231.9090909091
626,1995-06-30,1995,6,30,547286.9545454546
627,1995-07-03,1995,7,3,547342.0
628,1995-07-05,1995,7,5,547524.7
629,1995-07-06,1995,7,6,547707.4
630,1995-07-07,1995,7,7,547890.1
631,1995-07-10,1995,7,10,548072.8
632,1995-07-11,1995,7,11,548255.5
633,1995-07-12,1995,7,12,548438.2
634,1995-07-13,1995,7,13,548620.9
635,1995-07-14,1995,7,14,548803.6
636,1995-07-17,1995,7,17,548986.3
637,1995-07-18,1995,7,18,549169.0
638,1995-07-19,1995,7,19,549351.7
639,1995-07-20,1995,7,20,549534.4
640,1995-07-21,1995,7,21,549717.1
641,1995-07-24,1995,7,24,549899.8
642,1995-07-25,1995,7,25,550082.5
643,1995-07-26,1995,7,26,550265.2
644,1995-07-27,1995,7,27,550447.9
645,1995-07-28,1995,7,28,550630.6
646,1995-07-31,1995,7,31,550813.3
647,1995-08-01,1995,8,1,550996.0
648,1995-08-02,1995,8,2,551127.0869565217
649,1995-08-03,1995,8,3,551258.1739130435
650,1995-08-04,1995,8,4,551389.2608695652
651,1995-08-07,1995,8,7,551520.3478260869
652,1995-08-08,1995,8,8,551651.4347826086
653,1995-08-09,1995,8,9,551782.5217391305
654,1995-08-10,1995,8,10,551913.6086956522
655,1995-08-11,1995,8,11,552044.695652174
656,1995-08-14,1995,8,14,552175.7826086957
657,1995-08-15,1995,8,15,552306.8695652174
658,1995-08-16,1995,8,16,552437.9565217391
659,1995-08-17,1995,8,17,552569.0434782609
660,1995-08-18,1995,8,18,552700.1304347826
661,1995-08-21,1995,8,21,552831.2173913043
662,1995-08-22,1995,8,22,552962.304347826
663,1995-08-23,1995,8,23,553093.3913043478
664,1995-08-24,1995,8,24,553224.4782608695
665,1995-08-25,1995,8,25,553355.5652173914
666,1995-08-28,1995,8,28,553486.6521739131
667,1995-08-29,1995,8,29,553617.7391304348
668,1995-08-30,1995,8,30,553748.8260869565
669,1995-08-31,1995,8,31,553879.9130434783
670,1995-09-01,1995,9,1,554011.0
671,1995-09-05,1995,9,5,554067.05
672,1995-09-06,1995,9,6,554123.1
673,1995-09-07,1995,9,7,554179.15
674,1995-09-08,1995,9,8,554235.2
675,1995-09-11,1995,9,11,554291.25
676,1995-09-12,1995,9,12,554347.3
677,1995-09-13,1995,9,13,554403.35
678,1995-09-14,1995,9,14,554459.4
679,1995-09-15,1995,9,15,554515.45
680,1995-09-18,1995,9,18,554571.5
681,1995-09-19,1995,9,19,554627.55
682,1995-09-20,1995,9,20,554683.6
683,1995-09-21,1995,9,21,554739.65
684,1995-09-22,1995,9,22,554795.7
685,1995-09-25,1995,9,25,554851.75
686,1995-09-26,1995,9,26,554907.8
687,1995-09-27,1995,9,27,554963.85
688,1995-09-28,1995,9,28,555019.9
689,1995-09-29,1995,9,29,555075.95
690,1995-10-02,1995,10,2,555132.0
691,1995-10-03,1995,10,3,555242.1428571428
692,1995-10-04,1995,10,4,555352.2857142857
693,1995-10-05,1995,10,5,555462.4285714285
694,1995-10-06,1995,10,6,555572.5714285715
695,1995-10-10,1995,10,10,555682.7142857143
696,1995-10-11,1995,10,11,555792.8571428572
697,1995-10-12,1995,10,12,555903.0
698,1995-10-13,1995,10,13,556013.1428571428
699,1995-10-16,1995,10,16,556123.2857142857
700,1995-10-17,1995,10,17,556233.4285714285
701,1995-10-18,1995,10,18,556343.5714285715
702,1995-10-19,1995,10,19,556453.7142857143
703,1995-10-20,1995,10,20,556563.8571428572
704,1995-10-23,1995,10,23,556674.0
705,1995-10-24,1995,10,24,556784.1428571428
706,1995-10-25,1995,10,25,556894.2857142857
707,1995-10-26,1995,10,26,557004.4285714285
708,1995-10-27,1995,10,27,557114.5714285715
709,1995-10-30,1995,10,30,557224.7142857143
710,1995-10-31,1995,10,31,557334.8571428572
711,1995-11-01,1995,11,1,557445.0
712,1995-11-02,1995,11,2,557470.4
713,1995-11-03,1995,11,3,557495.8
714,1995-11-06,1995,11,6,557521.2
715,1995-11-07,1995,11,7,557546.6
716,1995-11-08,1995,11,8,557572.0
717,1995-11-09,1995,11,9,557597.4
718,1995-11-13,1995,11,13,557622.8
719,1995-11-14,1995,11,14,557648.2
720,1995-11-15,1995,11,15,557673.6
721,1995-11-16,1995,11,16,557699.0
722,1995-11-17,1995,11,17,557724.4
723,1995-11-20,1995,11,20,557749.8
724,1995-11-21,1995,11,21,557775.2
725,1995-11-22,1995,11,22,557800.6
726,1995-11-24,1995,11,24,557826.0
727,1995-11-27,1995,11,27,557851.4
728,1995-11-28,1995,11,28,557876.8
729,1995-11-29,1995,11,29,557902.2
730,1995-11-30,1995,11,30,557927.6
731,1995-12-01,1995,12,1,557953.0
732,1995-12-04,1995,12,4,558812.25
733,1995-12-05,1995,12,5,559671.5
734,1995-12-06,1995,12,6,560530.75
735,1995-12-07,1995,12,7,561390.0
736,1995-12-08,1995,12,8,562249.25
737,1995-12-11,1995,12,11,563108.5
738,1995-12-12,1995,12,12,563967.75
739,1995-12-13,1995,12,13,564827.0
740,1995-12-14,1995,12,14,565686.25
741,1995-12-15,1995,12,15,566545.5
742,1995-12-18,1995,12,18,567404.75
743,1995-12-19,1995,12,19,568264.0
744,1995-12-20,1995,12,20,569123.25
745,1995-12-21,1995,12,21,569982.5
746,1995-12-22,1995,12,22,570841.75
747,1995-12-26,1995,12,26,571701.0
748,1995-12-27,1995,12,27,572560.25
749,1995-12-28,1995,12,28,573419.5
750,1995-12-29,1995,12,29,574278.75
751,1996-01-02,1996,1,2,575138.0
752,1996-01-03,1996,1,3,574800.5714285715
753,1996-01-04,1996,1,4,574463.1428571428
754,1996-01-05,1996,1,5,574125.7142857143
755,1996-01-08,1996,1,8,573788.2857142857
756,1996-01-09,1996,1,9,573450.8571428572
757,1996-01-10,1996,1,10,573113.4285714285
758,1996-01-11,1996,1,11,572776.0
759,1996-01-12,1996,1,12,572438.5714285715
760,1996-01-16,1996,1,16,572101.1428571428
761,1996-01-17,1996,1,17,571763.7142857143
762,1996-01-18,1996,1,18,571426.2857142857
763,1996-01-19,1996,1,19,571088.8571428572
764,1996-01-22,1996,1,22,570751.4285714285
765,1996-01-23,1996,1,23,570414.0
766,1996-01-24,1996,1,24,570076.5714285715
767,1996-01-25,1996,1,25,569739.1428571428
768,1996-01-26,1996,1,26,569401.7142857143
769,1996-01-29,1996,1,29,569064.2857142857
770,1996-01-30,1996,1,30,568726.8571428572
771,1996-01-31,1996,1,31,568389.4285714285
772,1996-02-01,1996,2,1,568052.0
773,1996-02-02,1996,2,2,568376.3
774,1996-02-05,1996,2,5,568700.6
775,1996-02-06,1996,2,6,569024.9
776,1996-02-07,1996,2,7,569349.2
777,1996-02-08,1996,2,8,569673.5
778,1996-02-09,1996,2,9,569997.8
779,1996-02-12,1996,2,12,570322.1
780,1996-02-13,1996,2,13,570646.4
781,1996-02-14,1996,2,14,570970.7
782,1996-02-15,1996,2,15,571295.0
783,1996-02-16,1996,2,16,571619.3
784,1996-02-20,1996,2,20,571943.6
785,1996-02-21,1996,2,21,572267.9
786,1996-02-22,1996,2,22,572592.2
787,1996-02-23,1996,2,23,572916.5
788,1996-02-26,1996,2,26,573240.8
789,1996-02-27,1996,2,27,573565.1
790,1996-02-28,1996,2,28,573889.4
791,1996-02-29,1996,2,29,574213.7
792,1996-03-01,1996,3,1,574538.0
793,1996-03-04,1996,3,4,575296.380952381
794,1996-03-05,1996,3,5,576054.7619047619
795,1996-03-06,1996,3,6,576813.1428571428
796,1996-03-07,1996,3,7,577571.5238095238
797,1996-03-08,1996,3,8,578329.9047619047
798,1996-03-11,1996,3,11,579088.2857142857
799,1996-03-12,1996,3,12,579846.6666666666
800,1996-03-13,1996,3,13,580605.0476190476
801,1996-03-14,1996,3,14,581363.4285714285
802,1996-03-15,1996,3,15,582121.8095238095
803,1996-03-18,1996,3,18,582880.1904761905
804,1996-03-19,1996,3,19,583638.5714285715
805,1996-03-20,1996,3,20,584396.9523809524
806,1996-03-21,1996,3,21,585155.3333333334
807,1996-03-22,1996,3,22,585913.7142857143
808,1996-03-25,1996,3,25,586672.0952380953
809,1996-03-26,1996,3,26,587430.4761904762
810,1996-03-27,1996,3,27,588188.8571428572
811,1996-03-28,1996,3,28,588947.2380952381
812,1996-03-29,1996,3,29,589705.619047619
813,1996-04-01,1996,4,1,590464.0
814,1996-04-02,1996,4,2,590905.9090909091
815,1996-04-03,1996,4,3,591347.8181818182
816,1996-04-04,1996,4,4,591789.7272727273
817,1996-04-05,1996,4,5,592231.6363636364
818,1996-04-08,1996,4,8,592673.5454545454
819,1996-04-09,1996,4,9,593115.4545454546
820,1996-04-10,1996,4,10,593557.3636363636
821,1996-04-11,1996,4,11,593999.2727272727
822,1996-04-12,1996,4,12,594441.1818181818
823,1996-04-15,1996,4,15,594883.0909090909
824,1996-04-16,1996,4,16,595325.0
825,1996-04-17,1996,4,17,595766.9090909091
826,1996-04-18,1996,4,18,596208.8181818182
827,1996-04-19,1996,4,19,596650.7272727273
828,1996-04-22,1996,4,22,597092.6363636364
829,1996-04-23,1996,4,23,597534.5454545454
830,1996-04-24,1996,4,24,597976.4545454546
831,1996-04-25,1996,4,25,598418.3636363636
832,1996-04-26,1996,4,26,598860.2727272727
833,1996-04-29,1996,4,29,599302.1818181818
834,1996-04-30,1996,4,30,599744.0909090909
835,1996-05-01,1996,5,1,600186.0
836,1996-05-02,1996,5,2,600275.2727272727
837,1996-05-03,1996,5,3,600364.5454545454
838,1996-05-06,1996,5,6,600453.8181818182
839,1996-05-07,1996,5,7,600543.0909090909
840,1996-05-08,1996,5,8,600632.3636363636
841,1996-05-09,1996,5,9,600721.6363636364
842,1996-05-10,1996,5,10,600810.9090909091
843,1996-05-13,1996,5,13,600900.1818181818
844,1996-05-14,1996,5,14,600989.4545454546
845,1996-05-15,1996,5,15,601078.7272727273
846,1996-05-16,1996,5,16,601168.0
847,1996-05-17,1996,5,17,601257.2727272727
848,1996-05-20,1996,5,20,601346.5454545454
849,1996-05-21,1996,5,21,601435.8181818182
850,1996-05-22,1996,5,22,601525.0909090909
851,1996-05-23,1996,5,23,601614.3636363636
852,1996-05-24,1996,5,24,601703.6363636364
853,1996-05-28,1996,5,28,601792.9090909091
854,1996-05-29,1996,5,29,601882.1818181818
855,1996-05-30,1996,5,30,601971.4545454546
856,1996-05-31,1996,5,31,602060.7272727273
857,1996-06-03,1996,6,3,602150.0
858,1996-06-04,1996,6,4,602037.45
859,1996-06-05,1996,6,5,601924.9
860,1996-06-06,1996,6,6,601812.35
861,1996-06-07,1996,6,7,601699.8
862,1996-06-10,1996,6,10,601587.25
863,1996-06-11,1996,6,11,601474.7
864,1996-06-12,1996,6,12,601362.15
865,1996-06-13,1996,6,13,601249.6
866,1996-06-14,1996,6,14,601137.05
867,1996-06-17,1996,6,17,601024.5
868,1996-06-18,1996,6,18,600911.95
869,1996-06-19,1996,6,19,600799.4
870,1996-06-20,1996,6,20,600686.85
871,1996-06-21,1996,6,21,600574.3
872,1996-06-24,1996,6,24,600461.75
873,1996-06-25,1996,6,25,600349.2
874,1996-06-26,1996,6,26,600236.65
875,1996-06-27,1996,6,27,600124.1
876,1996-06-28,1996,6,28,600011.55
877,1996-07-01,1996,7,1,599899.0
878,1996-07-02,1996,7,2,600083.5454545454
879,1996-07-03,1996,7,3,600268.0909090909
880,1996-07-05,1996,7,5,600452.6363636364
881,1996-07-08,1996,7,8,600637.1818181818
882,1996-07-09,1996,7,9,600821.7272727273
883,1996-07-10,1996,7,10,601006.2727272727
884,1996-07-11,1996,7,11,601190.8181818182
885,1996-07-12,1996,7,12,601375.3636363636
886,1996-07-15,1996,7,15,601559.9090909091
887,1996-07-16,1996,7,16,601744.4545454546
888,1996-07-17,1996,7,17,601929.0
889,1996-07-18,1996,7,18,602113.5454545454
890,1996-07-19,1996,7,19,602298.0909090909
891,1996-07-22,1996,7,22,602482.6363636364
892,1996-07-23,1996,7,23,602667.1818181818
893,1996-07-24,1996,7,24,602851.7272727273
894,1996-07-25,1996,7,25,603036.2727272727
895,1996-07-26,1996,7,26,603220.8181818182
896,1996-07-29,1996,7,29,603405.3636363636
897,1996-07-30,1996,7,30,603589.9090909091
898,1996-07-31,1996,7,31,603774.4545454546
899,1996-08-01,1996,8,1,603959.0
900,1996-08-02,1996,8,2,604482.0454545454
901,1996-08-05,1996,8,5,605005.0909090909
902,1996-08-06,1996,8,6,605528.1363636364
903,1996-08-07,1996,8,7,606051.1818181818
904,1996-08-08,1996,8,8,606574.2272727273
905,1996-08-09,1996,8,9,607097.2727272727
906,1996-08-12,1996,8,12,607620.3181818182
907,1996-08-13,1996,8,13,608143.3636363636
908,1996-08-14,1996,8,14,608666.4090909091
909,1996-08-15,1996,8,15,609189.4545454546
910,1996-08-16,1996,8,16,609712.5
911,1996-08-19,1996,8,19,610235.5454545454
912,1996-08-20,1996,8,20,610758.5909090909
913,1996-08-21,1996,8,21,611281.6363636364
914,1996-08-22,1996,8,22,611804.6818181818
915,1996-08-23,1996,8,23,612327.7272727273
916,1996-08-26,1996,8,26,612850.7727272727
917,1996-08-27,1996,8,27,613373.8181818182
918,1996-08-28,1996,8,28,613896.8636363636
919,1996-08-29,1996,8,29,614419.9090909091
920,1996-08-30,1996,8,30,614942.9545454546
921,1996-09-03,1996,9,3,615466.0
922,1996-09-04,1996,9,4,615780.75
923,1996-09-05,1996,9,5,616095.5
924,1996-09-06,1996,9,6,616410.25
925,1996-09-09,1996,9,9,616725.0
926,1996-09-10,1996,9,10,617039.75
927,1996-09-11,1996,9,11,617354.5
928,1996-09-12,1996,9,12,617669.25
929,1996-09-13,1996,9,13,617984.0
930,1996-09-16,1996,9,16,618298.75
931,1996-09-17,1996,9,17,618613.5
932,1996-09-18,1996,9,18,618928.25
933,1996-09-19,1996,9,19,619243.0
934,1996-09-20,1996,9,20,619557.75
935,1996-09-23,1996,9,23,619872.5
936,1996-09-24,1996,9,24,620187.25
937,1996-09-25,1996,9,25,620502.0
938,1996-09-26,1996,9,26,620816.75
939,1996-09-27,1996,9,27,621131.5
940,1996-09-30,1996,9,30,621446.25
941,1996-10-01,1996,10,1,621761.0
942,1996-10-02,1996,10,2,621717.8636363636
943,1996-10-03,1996,10,3,621674.7272727273
944,1996-10-04,1996,10,4,621631.5909090909
945,1996-10-07,1996,10,7,621588.4545454546
946,1996-10-08,1996,10,8,621545.3181818182
947,1996-10-09,1996,10,9,621502.1818181818
948,1996-10-10,1996,10,10,621459.0454545454
949,1996-10-11,1996,10,11,621415.9090909091
950,1996-10-15,1996,10,15,621372.7727272727
951,1996-10-16,1996,10,16,621329.6363636364
952,1996-10-17,1996,10,17,621286.5
953,1996-10-18,1996,10,18,621243.3636363636
954,1996-10-21,1996,10,21,621200.2272727273
955,1996-10-22,1996,10,22,621157.0909090909
956,1996-10-23,1996,10,23,621113.9545454546
957,1996-10-24,1996,10,24,621070.8181818182
958,1996-10-25,1996,10,25,621027.6818181818
959,1996-10-28,1996,10,28,620984.5454545454
960,1996-10-29,1996,10,29,620941.4090909091
961,1996-10-30,1996,10,30,620898.2727272727
962,1996-10-31,1996,10,31,620855.1363636364
963,1996-11-01,1996,11,1,620812.0
964,1996-11-04,1996,11,4,620036.5263157894
965,1996-11-05,1996,11,5,619261.052631579
966,1996-11-06,1996,11,6,618485.5789473684
967,1996-11-07,1996,11,7,617710.1052631579
968,1996-11-08,1996,11,8,616934.6315789474
969,1996-11-12,1996,11,12,616159.1578947369
970,1996-11-13,1996,11,13,615383.6842105263
971,1996-11-14,1996,11,14,614608.2105263158
972,1996-11-15,1996,11,15,613832.7368421053
973,1996-11-18,1996,11,18,613057.2631578947
974,1996-11-19,1996,11,19,612281.7894736842
975,1996-11-20,1996,11,20,611506.3157894737
976,1996-11-21,1996,11,21,610730.8421052631
977,1996-11-22,1996,11,22,609955.3684210526
978,1996-11-25,1996,11,25,609179.8947368421
979,1996-11-26,1996,11,26,608404.4210526316
980,1996-11-27,1996,11,27,607628.947368421
981,1996-11-29,1996,11,29,606853.4736842106
982,1996-12-02,1996,12,2,606078.0
983,1996-12-03,1996,12,3,606198.4761904762
984,1996-12-04,1996,12,4,606318.9523809524
985,1996-12-05,1996,12,5,606439.4285714285
986,1996-12-06,1996,12,6,606559.9047619047
987,1996-12-09,1996,12,9,606680.380952381
988,1996-12-10,1996,12,10,606800.8571428572
989,1996-12-11,1996,12,11,606921.3333333334
990,1996-12-12,1996,12,12,607041.8095238095
991,1996-12-13,1996,12,13,607162.2857142857
992,1996-12-16,1996,12,16,607282.7619047619
993,1996-12-17,1996,12,17,607403.2380952381
994,1996-12-18,1996,12,18,607523.7142857143
995,1996-12-19,1996,12,19,607644.1904761905
996,1996-12-20,1996,12,20,607764.6666666666
997,1996-12-23,1996,12,23,607885.1428571428
998,1996-12-24,1996,12,24,608005.619047619
999,1996-12-26,1996,12,26,608126.0952380953
1000,1996-12-27,1996,12,27,608246.5714285715
1001,1996-12-30,1996,12,30,608367.0476190476
1002,1996-12-31,1996,12,31,608487.5238095238
1003,1997-01-02,1997,1,2,608608.0
1004,1997-01-03,1997,1,3,608932.1428571428
1005,1997-01-06,1997,1,6,609256.2857142857
1006,1997-01-07,1997,1,7,609580.4285714285
1007,1997-01-08,1997,1,8,609904.5714285715
1008,1997-01-09,1997,1,9,610228.7142857143
1009,1997-01-10,1997,1,10,610552.8571428572
1010,1997-01-13,1997,1,13,610877.0
1011,1997-01-14,1997,1,14,611201.1428571428
1012,1997-01-15,1997,1,15,611525.2857142857
1013,1997-01-16,1997,1,16,611849.4285714285
1014,1997-01-17,1997,1,17,612173.5714285715
1015,1997-01-21,1997,1,21,612497.7142857143
1016,1997-01-22,1997,1,22,612821.8571428572
1017,1997-01-23,1997,1,23,613146.0
1018,1997-01-24,1997,1,24,613470.1428571428
1019,1997-01-27,1997,1,27,613794.2857142857
1020,1997-01-28,1997,1,28,614118.4285714285
1021,1997-01-29,1997,1,29,614442.5714285715
1022,1997-01-30,1997,1,30,614766.7142857143
1023,1997-01-31,1997,1,31,615090.8571428572
1024,1997-02-03,1997,2,3,615415.0
1025,1997-02-04,1997,2,4,615680.8947368421
1026,1997-02-05,1997,2,5,615946.7894736842
1027,1997-02-06,1997,2,6,616212.6842105263
1028,1997-02-07,1997,2,7,616478.5789473684
1029,1997-02-10,1997,2,10,616744.4736842106
1030,1997-02-11,1997,2,11,617010.3684210526
1031,1997-02-12,1997,2,12,617276.2631578947
1032,1997-02-13,1997,2,13,617542.1578947369
1033,1997-02-14,1997,2,14,617808.052631579
1034,1997-02-18,1997,2,18,618073.947368421
1035,1997-02-19,1997,2,19,618339.8421052631
1036,1997-02-20,1997,2,20,618605.7368421053
1037,1997-02-21,1997,2,21,618871.6315789474
1038,1997-02-24,1997,2,24,619137.5263157894
1039,1997-02-25,1997,2,25,619403.4210526316
1040,1997-02-26,1997,2,26,619669.3157894737
1041,1997-02-27,1997,2,27,619935.2105263158
1042,1997-02-28,1997,2,28,620201.1052631579
1043,1997-03-03,1997,3,3,620467.0
1044,1997-03-04,1997,3,4,620262.619047619
1045,1997-03-05,1997,3,5,620058.2380952381
1046,1997-03-06,1997,3,6,619853.8571428572
1047,1997-03-07,1997,3,7,619649.4761904762
1048,1997-03-10,1997,3,10,619445.0952380953
1049,1997-03-11,1997,3,11,619240.7142857143
1050,1997-03-12,1997,3,12,619036.3333333334
1051,1997-03-13,1997,3,13,618831.9523809524
1052,1997-03-14,1997,3,14,618627.5714285715
1053,1997-03-17,1997,3,17,618423.1904761905
1054,1997-03-18,1997,3,18,618218.8095238095
1055,1997-03-19,1997,3,19,618014.4285714285
1056,1997-03-20,1997,3,20,617810.0476190476
1057,1997-03-21,1997,3,21,617605.6666666666
1058,1997-03-24,1997,3,24,617401.2857142857
1059,1997-03-25,1997,3,25,617196.9047619047
1060,1997-03-26,1997,3,26,616992.5238095238
1061,1997-03-27,1997,3,27,616788.1428571428
1062,1997-03-28,1997,3,28,616583.7619047619
1063,1997-03-31,1997,3,31,616379.380952381
1064,1997-04-01,1997,4,1,616175.0
1065,1997-04-02,1997,4,2,616564.4545454546
1066,1997-04-03,1997,4,3,616953.9090909091
1067,1997-04-04,1997,4,4,617343.3636363636
1068,1997-04-07,1997,4,7,617732.8181818182
1069,1997-04-08,1997,4,8,618122.2727272727
1070,1997-04-09,1997,4,9,618511.7272727273
1071,1997-04-10,1997,4,10,618901.1818181818
1072,1997-04-11,1997,4,11,619290.6363636364
1073,1997-04-14,1997,4,14,619680.0909090909
1074,1997-04-15,1997,4,15,620069.5454545454
1075,1997-04-16,1997,4,16,620459.0
1076,1997-04-17,1997,4,17,620848.4545454546
1077,1997-04-18,1997,4,18,621237.9090909091
1078,1997-04-21,1997,4,21,621627.3636363636
1079,1997-04-22,1997,4,22,622016.8181818182
1080,1997-04-23,1997,4,23,622406.2727272727
1081,1997-04-24,1997,4,24,622795.7272727273
1082,1997-04-25,1997,4,25,623185.1818181818
1083,1997-04-28,1997,4,28,623574.6363636364
1084,1997-04-29,1997,4,29,623964.0909090909
1085,1997-04-30,1997,4,30,624353.5454545454
1086,1997-05-01,1997,5,1,624743.0
1087,1997-05-02,1997,5,2,624821.7142857143
1088,1997-05-05,1997,5,5,624900.4285714285
1089,1997-05-06,1997,5,6,624979.1428571428
1090,1997-05-07,1997,5,7,625057.8571428572
1091,1997-05-08,1997,5,8,625136.5714285715
1092,1997-05-09,1997,5,9,625215.2857142857
1093,1997-05-12,1997,5,12,625294.0
1094,1997-05-13,1997,5,13,625372.7142857143
1095,1997-05-14,1997,5,14,625451.4285714285
1096,1997-05-15,1997,5,15,625530.1428571428
1097,1997-05-16,1997,5,16,625608.8571428572
1098,1997-05-19,1997,5,19,625687.5714285715
1099,1997-05-20,1997,5,20,625766.2857142857
1100,1997-05-21,1997,5,21,625845.0
1101,1997-05-22,1997,5,22,625923.7142857143
1102,1997-05-23,1997,5,23,626002.4285714285
1103,1997-05-27,1997,5,27,626081.1428571428
1104,1997-05-28,1997,5,28,626159.8571428572
1105,1997-05-29,1997,5,29,626238.5714285715
1106,1997-05-30,1997,5,30,626317.2857142857
1107,1997-06-02,1997,6,2,626396.0
1108,1997-06-03,1997,6,3,626920.4761904762
1109,1997-06-04,1997,6,4,627444.9523809524
1110,1997-06-05,1997,6,5,627969.4285714285
1111,1997-06-06,1997,6,6,628493.9047619047
1112,1997-06-09,1997,6,9,629018.380952381
1113,1997-06-10,1997,6,10,629542.8571428572
1114,1997-06-11,1997,6,11,630067.3333333334
1115,1997-06-12,1997,6,12,630591.8095238095
1116,1997-06-13,1997,6,13,631116.2857142857
1117,1997-06-16,1997,6,16,631640.7619047619
1118,1997-06-17,1997,6,17,632165.2380952381
1119,1997-06-18,1997,6,18,632689.7142857143
1120,1997-06-19,1997,6,19,633214.1904761905
1121,1997-06-20,1997,6,20,633738.6666666666
1122,1997-06-23,1997,6,23,634263.1428571428
1123,1997-06-24,1997,6,24,634787.619047619
1124,1997-06-25,1997,6,25,635312.0952380953
1125,1997-06-26,1997,6,26,635836.5714285715
1126,1997-06-27,1997,6,27,636361.0476190476
1127,1997-06-30,1997,6,30,636885.5238095238
1128,1997-07-01,1997,7,1,637410.0
1129,1997-07-02,1997,7,2,637509.2272727273
1130,1997-07-03,1997,7,3,637608.4545454546
