,DATE,Year,Month,Day,Loans
2073,1993-04-06,1993,4,6,349721.578125
2074,1993-04-07,1993,4,7,349692.4375
2075,1993-04-08,1993,4,8,349663.296875
2076,1993-04-09,1993,4,9,349634.15625
2077,1993-04-12,1993,4,12,349605.015625
2078,1993-04-13,1993,4,13,349575.875
2079,1993-04-14,1993,4,14,349546.734375
2080,1993-04-15,1993,4,15,349517.59375
2081,1993-04-16,1993,4,16,349488.453125
2082,1993-04-19,1993,4,19,349459.3125
2083,1993-04-20,1993,4,20,349430.171875
2084,1993-04-21,1993,4,21,349401.03125
2085,1993-04-22,1993,4,22,349371.890625
2086,1993-04-23,1993,4,23,349342.75
2087,1993-04-26,1993,4,26,349313.609375
2088,1993-04-27,1993,4,27,349284.46875
2089,1993-04-28,1993,4,28,349255.328125
2090,1993-04-29,1993,4,29,349226.1875
2091,1993-04-30,1993,4,30,349197.046875
2092,1993-05-03,1993,5,3,349167.90625
2093,1993-05-04,1993,5,4,349138.765625
2094,1993-05-05,1993,5,5,349109.625
2095,1993-05-06,1993,5,6,349080.484375
2096,1993-05-07,1993,5,7,349051.34375
2097,1993-05-10,1993,5,10,349022.203125
2098,1993-05-11,1993,5,11,348993.0625
2099,1993-05-12,1993,5,12,348963.921875
2100,1993-05-13,1993,5,13,348934.78125
2101,1993-05-14,1993,5,14,348905.640625
2102,1993-05-17,1993,5,17,348876.5
2103,1993-05-18,1993,5,18,348847.359375
2104,1993-05-19,1993,5,19,348818.21875
2105,1993-05-20,1993,5,20,348789.078125
2106,1993-05-21,1993,5,21,348759.9375
2107,1993-05-24,1993,5,24,348730.796875
2108,1993-05-25,1993,5,25,348701.65625
2109,1993-05-26,1993,5,26,348672.515625
2110,1993-05-27,1993,5,27,348643.375
2111,1993-05-28,1993,5,28,348614.234375
2112,1993-06-01,1993,6,1,348585.09375
2113,1993-06-02,1993,6,2,348555.953125
2114,1993-06-03,1993,6,3,348526.8125
2115,1993-06-04,1993,6,4,348497.671875
2116,1993-06-07,1993,6,7,348468.53125
2117,1993-06-08,1993,6,8,348439.390625
2118,1993-06-09,1993,6,9,348410.25
2119,1993-06-10,1993,6,10,348381.109375
2120,1993-06-11,1993,6,11,348351.96875
2121,1993-06-14,1993,6,14,348322.828125
2122,1993-06-15,1993,6,15,348293.6875
2123,1993-06-16,1993,6,16,348264.546875
2124,1993-06-17,1993,6,17,348235.40625
2125,1993-06-18,1993,6,18,348206.265625
2126,1993-06-21,1993,6,21,348177.125
2127,1993-06-22,1993,6,22,348147.984375
2128,1993-06-23,1993,6,23,348118.84375
2129,1993-06-24,1993,6,24,348089.703125
2130,1993-06-25,1993,6,25,348060.5625
2131,1993-06-28,1993,6,28,348031.421875
2132,1993-06-29,1993,6,29,348002.28125
2133,1993-06-30,1993,6,30,347973.140625
2134,1993-07-01,1993,7,1,347944.0
2135,1993-07-02,1993,7,2,348053.375
2136,1993-07-06,1993,7,6,348162.75
2137,1993-07-07,1993,7,7,348272.125
2138,1993-07-08,1993,7,8,348381.5
2139,1993-07-09,1993,7,9,348490.875
2140,1993-07-12,1993,7,12,348600.25
2141,1993-07-13,1993,7,13,348709.625
2142,1993-07-14,1993,7,14,348819.0
2143,1993-07-15,1993,7,15,348928.375
2144,1993-07-16,1993,7,16,349037.75
2145,1993-07-19,1993,7,19,349147.125
2146,1993-07-20,1993,7,20,349256.5
2147,1993-07-21,1993,7,21,349365.875
2148,1993-07-22,1993,7,22,349475.25
2149,1993-07-23,1993,7,23,349584.625
2150,1993-07-26,1993,7,26,349694.0
2151,1993-07-27,1993,7,27,349803.375
2152,1993-07-28,1993,7,28,349912.75
2153,1993-07-29,1993,7,29,350022.125
2154,1993-07-30,1993,7,30,350131.5
2155,1993-08-02,1993,8,2,350240.875
2156,1993-08-03,1993,8,3,350350.25
2157,1993-08-04,1993,8,4,350459.625
2158,1993-08-05,1993,8,5,350569.0
2159,1993-08-06,1993,8,6,350678.375
2160,1993-08-09,1993,8,9,350787.75
2161,1993-08-10,1993,8,10,350897.125
2162,1993-08-11,1993,8,11,351006.5
2163,1993-08-12,1993,8,12,351115.875
2164,1993-08-13,1993,8,13,351225.25
2165,1993-08-16,1993,8,16,351334.625
2166,1993-08-17,1993,8,17,351444.0
2167,1993-08-18,1993,8,18,351553.375
2168,1993-08-19,1993,8,19,351662.75
2169,1993-08-20,1993,8,20,351772.125
2170,1993-08-23,1993,8,23,351881.5
2171,1993-08-24,1993,8,24,351990.875
2172,1993-08-25,1993,8,25,352100.25
2173,1993-08-26,1993,8,26,352209.625
2174,1993-08-27,1993,8,27,352319.0
2175,1993-08-30,1993,8,30,352428.375
2176,1993-08-31,1993,8,31,352537.75
2177,1993-09-01,1993,9,1,352647.125
2178,1993-09-02,1993,9,2,352756.5
2179,1993-09-03,1993,9,3,352865.875
2180,1993-09-07,1993,9,7,352975.25
2181,1993-09-08,1993,9,8,353084.625
2182,1993-09-09,1993,9,9,353194.0
2183,1993-09-10,1993,9,10,353303.375
2184,1993-09-13,1993,9,13,353412.75
2185,1993-09-14,1993,9,14,353522.125
2186,1993-09-15,1993,9,15,353631.5
2187,1993-09-16,1993,9,16,353740.875
2188,1993-09-17,1993,9,17,353850.25
2189,1993-09-20,1993,9,20,353959.625
2190,1993-09-21,1993,9,21,354069.0
2191,1993-09-22,1993,9,22,354178.375
2192,1993-09-23,1993,9,23,354287.75
2193,1993-09-24,1993,9,24,354397.125
2194,1993-09-27,1993,9,27,354506.5
2195,1993-09-28,1993,9,28,354615.875
2196,1993-09-29,1993,9,29,354725.25
2197,1993-09-30,1993,9,30,354834.625
2198,1993-10-01,1993,10,1,354944.0
2199,1993-10-04,1993,10,4,355131.7704918033
2200,1993-10-05,1993,10,5,355319.54098360654
2201,1993-10-06,1993,10,6,355507.31147540984
2202,1993-10-07,1993,10,7,355695.08196721313
2203,1993-10-08,1993,10,8,355882.8524590164
2204,1993-10-12,1993,10,12,356070.62295081967
2205,1993-10-13,1993,10,13,356258.39344262297
2206,1993-10-14,1993,10,14,356446.1639344262
2207,1993-10-15,1993,10,15,356633.9344262295
2208,1993-10-18,1993,10,18,356821.7049180328
2209,1993-10-19,1993,10,19,357009.47540983604
2210,1993-10-20,1993,10,20,357197.24590163934
2211,1993-10-21,1993,10,21,357385.01639344264
2212,1993-10-22,1993,10,22,357572.7868852459
2213,1993-10-25,1993,10,25,357760.5573770492
2214,1993-10-26,1993,10,26,357948.3278688525
2215,1993-10-27,1993,10,27,358136.0983606557
2216,1993-10-28,1993,10,28,358323.868852459
2217,1993-10-29,1993,10,29,358511.6393442623
2218,1993-11-01,1993,11,1,358699.40983606555
2219,1993-11-02,1993,11,2,358887.18032786885
2220,1993-11-03,1993,11,3,359074.95081967214
2221,1993-11-04,1993,11,4,359262.7213114754
2222,1993-11-05,1993,11,5,359450.4918032787
2223,1993-11-08,1993,11,8,359638.262295082
2224,1993-11-09,1993,11,9,359826.0327868852
2225,1993-11-10,1993,11,10,360013.8032786885
2226,1993-11-12,1993,11,12,360201.5737704918
2227,1993-11-15,1993,11,15,360389.34426229505
2228,1993-11-16,1993,11,16,360577.11475409835
2229,1993-11-17,1993,11,17,360764.88524590165
2230,1993-11-18,1993,11,18,360952.65573770495
2231,1993-11-19,1993,11,19,361140.4262295082
2232,1993-11-22,1993,11,22,361328.1967213115
2233,1993-11-23,1993,11,23,361515.9672131148
